WYPADEK_ID,PLEC,MIASTO,MIESIAC,PRZYCZYNA
1972,Kobieta   ,Szczecin,8,Nieudzielenie pierwszenstwa przejazdu.
1973,Mezczyzna ,Wroclaw,9,Nieprawidlowe wyprzedzanie.
1974,Kobieta   ,Bialystok,6,Niedostosowanie predkosci do warunków na drodze.
1975,Mezczyzna ,Bialystok,10,Nieudzielenie pierwszenstwa przejazdu.
1976,Kobieta   ,Torun,3,Jazda po niewlasciwej stronie drogi.
1977,Kobieta   ,Katowice,11,Niedostosowanie predkosci do warunków na drodze.
1978,Mezczyzna ,Rzeszów,4,Nieudzielenie pierwszenstwa przejazdu.
1979,Mezczyzna ,Opole,8,Niedostosowanie predkosci do warunków na drodze.
1980,Kobieta   ,Warszawa,2,Niedostosowanie predkosci do warunków na drodze.
1981,Mezczyzna ,Bydgoszcz,10,Jazda po niewlasciwej stronie drogi.
1982,Mezczyzna ,Poznan,5,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1983,Mezczyzna ,Lódz,8,Nieudzielenie pierwszenstwa przejazdu.
1984,Mezczyzna ,Bydgoszcz,4,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1985,Mezczyzna ,Szczecin,4,Nieudzielenie pierwszenstwa przejazdu.
1986,Mezczyzna ,Gdansk,8,Jazda po niewlasciwej stronie drogi.
1987,Mezczyzna ,Bydgoszcz,6,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1988,Kobieta   ,Wroclaw,10,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1989,Kobieta   ,Bialystok,2,Nieprawidlowe zachowanie sie wobec pieszego.
1990,Mezczyzna ,Warszawa,7,Jazda po niewlasciwej stronie drogi.
1991,Mezczyzna ,Kielce,10,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
1992,Mezczyzna ,Wroclaw,1,Jazda po niewlasciwej stronie drogi.
1993,Kobieta   ,Torun,11,Nieprawidlowe zachowanie sie wobec pieszego.
1994,Kobieta   ,Torun,1,Jazda po niewlasciwej stronie drogi.
1995,Mezczyzna ,Rzeszów,10,Nieudzielenie pierwszenstwa przejazdu.
1996,Mezczyzna ,Poznan,4,Nieudzielenie pierwszenstwa przejazdu.
1997,Kobieta   ,Poznan,3,Nieprawidlowe zachowanie sie wobec pieszego.
1998,Kobieta   ,Katowice,4,Niedostosowanie predkosci do warunków na drodze.
1999,Mezczyzna ,Olsztyn,2,Nieprawidlowe wyprzedzanie.
2000,Mezczyzna ,Bialystok,11,Niedostosowanie predkosci do warunków na drodze.
2001,Mezczyzna ,Opole,11,Jazda po niewlasciwej stronie drogi.
2002,Mezczyzna ,Torun,11,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2003,Mezczyzna ,Wroclaw,1,Nieprawidlowe wyprzedzanie.
2004,Kobieta   ,Szczecin,12,Nieprawidlowe zachowanie sie wobec pieszego.
2005,Kobieta   ,Gdansk,6,Nieprawidlowe wyprzedzanie.
2006,Kobieta   ,Bydgoszcz,4,Nieudzielenie pierwszenstwa przejazdu.
2007,Mezczyzna ,Lublin,6,Nieprawidlowe zachowanie sie wobec pieszego.
2008,Mezczyzna ,Poznan,2,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2009,Kobieta   ,Warszawa,7,Nieprawidlowe zachowanie sie wobec pieszego.
2010,Mezczyzna ,Olsztyn,5,Nieprawidlowe wyprzedzanie.
2011,Kobieta   ,Kielce,8,Nieprawidlowe zachowanie sie wobec pieszego.
2012,Mezczyzna ,Gdansk,4,Nieprawidlowe zachowanie sie wobec pieszego.
2013,Kobieta   ,Warszawa,6,Niedostosowanie predkosci do warunków na drodze.
2014,Mezczyzna ,Lublin,10,Nieudzielenie pierwszenstwa przejazdu.
2015,Kobieta   ,Gorzów Wielkopolski,3,Niedostosowanie predkosci do warunków na drodze.
2016,Mezczyzna ,Gdansk,7,Nieprawidlowe zachowanie sie wobec pieszego.
2017,Mezczyzna ,Katowice,6,Nieprawidlowe wyprzedzanie.
2018,Kobieta   ,Kielce,11,Nieprawidlowe zachowanie sie wobec pieszego.
2019,Mezczyzna ,Lódz,2,Jazda po niewlasciwej stronie drogi.
2020,Kobieta   ,Bialystok,10,Jazda po niewlasciwej stronie drogi.
2021,Mezczyzna ,Olsztyn,10,Niedostosowanie predkosci do warunków na drodze.
2022,Kobieta   ,Warszawa,5,Jazda po niewlasciwej stronie drogi.
2023,Mezczyzna ,Lublin,10,Niedostosowanie predkosci do warunków na drodze.
2024,Mezczyzna ,Torun,2,Jazda po niewlasciwej stronie drogi.
2025,Kobieta   ,Bydgoszcz,5,Niedostosowanie predkosci do warunków na drodze.
2026,Kobieta   ,Opole,4,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2027,Mezczyzna ,Warszawa,10,Nieprawidlowe zachowanie sie wobec pieszego.
2028,Mezczyzna ,Gorzów Wielkopolski,2,Niedostosowanie predkosci do warunków na drodze.
2029,Mezczyzna ,Szczecin,10,Nieudzielenie pierwszenstwa przejazdu.
2030,Kobieta   ,Bialystok,4,Nieprawidlowe wyprzedzanie.
2031,Mezczyzna ,Bydgoszcz,2,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2032,Mezczyzna ,Bydgoszcz,4,Jazda po niewlasciwej stronie drogi.
2033,Mezczyzna ,Poznan,9,Jazda po niewlasciwej stronie drogi.
2034,Kobieta   ,Warszawa,4,Jazda po niewlasciwej stronie drogi.
2035,Kobieta   ,Wroclaw,7,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2036,Mezczyzna ,Gorzów Wielkopolski,8,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2037,Mezczyzna ,Bydgoszcz,8,Nieprawidlowe zachowanie sie wobec pieszego.
2038,Kobieta   ,Lódz,11,Niedostosowanie predkosci do warunków na drodze.
2039,Mezczyzna ,Rzeszów,10,Nieprawidlowe zachowanie sie wobec pieszego.
2040,Mezczyzna ,Kielce,8,Nieudzielenie pierwszenstwa przejazdu.
2041,Kobieta   ,Katowice,7,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2042,Kobieta   ,Torun,2,Nieprawidlowe zachowanie sie wobec pieszego.
2043,Mezczyzna ,Opole,4,Nieprawidlowe wyprzedzanie.
2044,Mezczyzna ,Bydgoszcz,7,Nieudzielenie pierwszenstwa przejazdu.
2045,Kobieta   ,Olsztyn,6,Nieudzielenie pierwszenstwa przejazdu.
2046,Kobieta   ,Szczecin,2,Jazda po niewlasciwej stronie drogi.
2047,Kobieta   ,Kielce,1,Niedostosowanie predkosci do warunków na drodze.
2048,Mezczyzna ,Poznan,6,Nieudzielenie pierwszenstwa przejazdu.
2049,Mezczyzna ,Warszawa,5,Niedostosowanie predkosci do warunków na drodze.
2050,Kobieta   ,Bydgoszcz,1,Jazda po niewlasciwej stronie drogi.
2051,Kobieta   ,Lublin,4,Nieudzielenie pierwszenstwa przejazdu.
2052,Kobieta   ,Torun,11,Jazda po niewlasciwej stronie drogi.
2053,Kobieta   ,Rzeszów,7,Jazda po niewlasciwej stronie drogi.
2054,Kobieta   ,Wroclaw,12,Nieudzielenie pierwszenstwa przejazdu.
2055,Mezczyzna ,Bialystok,10,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2056,Mezczyzna ,Rzeszów,12,Nieprawidlowe zachowanie sie wobec pieszego.
2057,Mezczyzna ,Gdansk,12,Jazda po niewlasciwej stronie drogi.
2058,Kobieta   ,Wroclaw,2,Niedostosowanie predkosci do warunków na drodze.
2059,Kobieta   ,Poznan,8,Niedostosowanie predkosci do warunków na drodze.
2060,Mezczyzna ,Gdansk,9,Nieudzielenie pierwszenstwa przejazdu.
2061,Kobieta   ,Szczecin,11,Nieudzielenie pierwszenstwa przejazdu.
2062,Kobieta   ,Bydgoszcz,1,Nieprawidlowe zachowanie sie wobec pieszego.
2063,Mezczyzna ,Torun,11,Nieprawidlowe zachowanie sie wobec pieszego.
2064,Mezczyzna ,Bydgoszcz,10,Nieprawidlowe wyprzedzanie.
2065,Mezczyzna ,Poznan,1,Nieprawidlowe zachowanie sie wobec pieszego.
2066,Mezczyzna ,Olsztyn,3,Niedostosowanie predkosci do warunków na drodze.
2067,Mezczyzna ,Gorzów Wielkopolski,10,Nieudzielenie pierwszenstwa przejazdu.
2068,Kobieta   ,Torun,3,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2069,Kobieta   ,Wroclaw,3,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2070,Mezczyzna ,Torun,4,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2071,Mezczyzna ,Olsztyn,6,Niedostosowanie predkosci do warunków na drodze.
2072,Kobieta   ,Katowice,4,Nieprawidlowe wyprzedzanie.
2073,Mezczyzna ,Lublin,2,Nieprawidlowe wyprzedzanie.
2074,Mezczyzna ,Bydgoszcz,11,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2075,Kobieta   ,Gdansk,9,Jazda po niewlasciwej stronie drogi.
2076,Mezczyzna ,Bialystok,1,Niedostosowanie predkosci do warunków na drodze.
2077,Mezczyzna ,Lublin,2,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2078,Mezczyzna ,Poznan,11,Niedostosowanie predkosci do warunków na drodze.
2079,Kobieta   ,Wroclaw,2,Jazda po niewlasciwej stronie drogi.
2080,Mezczyzna ,Szczecin,2,Jazda po niewlasciwej stronie drogi.
2081,Mezczyzna ,Szczecin,2,Nieudzielenie pierwszenstwa przejazdu.
2082,Kobieta   ,Gorzów Wielkopolski,11,Nieprawidlowe zachowanie sie wobec pieszego.
2083,Mezczyzna ,Bydgoszcz,11,Niedostosowanie predkosci do warunków na drodze.
2084,Kobieta   ,Katowice,8,Jazda po niewlasciwej stronie drogi.
2085,Kobieta   ,Gorzów Wielkopolski,8,Niedostosowanie predkosci do warunków na drodze.
2086,Mezczyzna ,Szczecin,1,Nieprawidlowe zachowanie sie wobec pieszego.
2087,Kobieta   ,Poznan,3,Niedostosowanie predkosci do warunków na drodze.
2088,Kobieta   ,Opole,4,Jazda po niewlasciwej stronie drogi.
2089,Kobieta   ,Bialystok,9,Nieprawidlowe wyprzedzanie.
2090,Mezczyzna ,Bialystok,3,Nieprawidlowe zachowanie sie wobec pieszego.
2091,Mezczyzna ,Szczecin,10,Nieudzielenie pierwszenstwa przejazdu.
2092,Kobieta   ,Kielce,10,Nieprawidlowe zachowanie sie wobec pieszego.
2093,Kobieta   ,Olsztyn,12,Niedostosowanie predkosci do warunków na drodze.
2094,Mezczyzna ,Opole,3,Nieprawidlowe zachowanie sie wobec pieszego.
2095,Mezczyzna ,Olsztyn,12,Niedostosowanie predkosci do warunków na drodze.
2096,Kobieta   ,Gdansk,5,Nieprawidlowe wyprzedzanie.
2097,Mezczyzna ,Kielce,7,Nieprawidlowe wyprzedzanie.
2098,Mezczyzna ,Bydgoszcz,11,Nieprawidlowe wyprzedzanie.
2099,Mezczyzna ,Poznan,11,Jazda po niewlasciwej stronie drogi.
2100,Kobieta   ,Bialystok,12,Nieprawidlowe zachowanie sie wobec pieszego.
2101,Mezczyzna ,Bydgoszcz,12,Nieudzielenie pierwszenstwa przejazdu.
2102,Mezczyzna ,Kielce,4,Nieprawidlowe wyprzedzanie.
2103,Mezczyzna ,Poznan,3,Niedostosowanie predkosci do warunków na drodze.
2104,Kobieta   ,Kielce,5,Niedostosowanie predkosci do warunków na drodze.
2105,Kobieta   ,Szczecin,6,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2106,Kobieta   ,Szczecin,1,Nieprawidlowe wyprzedzanie.
2107,Mezczyzna ,Torun,7,Nieprawidlowe zachowanie sie wobec pieszego.
2108,Mezczyzna ,Bialystok,4,Nieudzielenie pierwszenstwa przejazdu.
2109,Kobieta   ,Bydgoszcz,10,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2110,Mezczyzna ,Wroclaw,10,Nieprawidlowe zachowanie sie wobec pieszego.
2111,Mezczyzna ,Opole,4,Nieprawidlowe wyprzedzanie.
2112,Kobieta   ,Poznan,3,Nieudzielenie pierwszenstwa przejazdu.
2113,Mezczyzna ,Olsztyn,3,Jazda po niewlasciwej stronie drogi.
2114,Mezczyzna ,Szczecin,1,Jazda po niewlasciwej stronie drogi.
2115,Kobieta   ,Opole,4,Niedostosowanie predkosci do warunków na drodze.
2116,Kobieta   ,Lublin,6,Nieudzielenie pierwszenstwa przejazdu.
2117,Mezczyzna ,Warszawa,12,Nieprawidlowe zachowanie sie wobec pieszego.
2118,Mezczyzna ,Torun,3,Jazda po niewlasciwej stronie drogi.
2119,Mezczyzna ,Gorzów Wielkopolski,7,Nieprawidlowe wyprzedzanie.
2120,Mezczyzna ,Warszawa,7,Niedostosowanie predkosci do warunków na drodze.
2121,Mezczyzna ,Wroclaw,3,Nieudzielenie pierwszenstwa przejazdu.
2122,Kobieta   ,Lublin,12,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2123,Mezczyzna ,Gdansk,4,Niedostosowanie predkosci do warunków na drodze.
2124,Mezczyzna ,Gdansk,9,Niedostosowanie predkosci do warunków na drodze.
2125,Kobieta   ,Gorzów Wielkopolski,6,Jazda po niewlasciwej stronie drogi.
2126,Mezczyzna ,Torun,9,Nieudzielenie pierwszenstwa przejazdu.
2127,Mezczyzna ,Rzeszów,10,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2128,Mezczyzna ,Wroclaw,12,Jazda po niewlasciwej stronie drogi.
2129,Kobieta   ,Gdansk,3,Nieprawidlowe zachowanie sie wobec pieszego.
2130,Kobieta   ,Rzeszów,11,Jazda po niewlasciwej stronie drogi.
2131,Kobieta   ,Olsztyn,10,Nieudzielenie pierwszenstwa przejazdu.
2132,Kobieta   ,Bialystok,2,Niedostosowanie predkosci do warunków na drodze.
2133,Mezczyzna ,Rzeszów,2,Niedostosowanie predkosci do warunków na drodze.
2134,Mezczyzna ,Gdansk,5,Niedostosowanie predkosci do warunków na drodze.
2135,Mezczyzna ,Opole,1,Nieprawidlowe wyprzedzanie.
2136,Kobieta   ,Bialystok,2,Nieudzielenie pierwszenstwa przejazdu.
2137,Kobieta   ,Wroclaw,3,Jazda po niewlasciwej stronie drogi.
2138,Mezczyzna ,Lublin,1,Nieprawidlowe zachowanie sie wobec pieszego.
2139,Kobieta   ,Opole,9,Nieudzielenie pierwszenstwa przejazdu.
2140,Kobieta   ,Lublin,2,Niedostosowanie predkosci do warunków na drodze.
2141,Kobieta   ,Gorzów Wielkopolski,11,Jazda po niewlasciwej stronie drogi.
2142,Kobieta   ,Szczecin,12,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2143,Mezczyzna ,Gorzów Wielkopolski,6,Nieprawidlowe zachowanie sie wobec pieszego.
2144,Mezczyzna ,Lublin,3,Nieprawidlowe zachowanie sie wobec pieszego.
2145,Mezczyzna ,Wroclaw,8,Nieprawidlowe wyprzedzanie.
2146,Mezczyzna ,Torun,12,Nieprawidlowe zachowanie sie wobec pieszego.
2147,Kobieta   ,Torun,7,Nieprawidlowe wyprzedzanie.
2148,Mezczyzna ,Torun,12,Niedostosowanie predkosci do warunków na drodze.
2149,Kobieta   ,Rzeszów,5,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2150,Mezczyzna ,Gorzów Wielkopolski,2,Jazda po niewlasciwej stronie drogi.
2151,Kobieta   ,Poznan,1,Niedostosowanie predkosci do warunków na drodze.
2152,Mezczyzna ,Wroclaw,7,Jazda po niewlasciwej stronie drogi.
2153,Kobieta   ,Poznan,6,Nieprawidlowe zachowanie sie wobec pieszego.
2154,Kobieta   ,Opole,2,Nieprawidlowe wyprzedzanie.
2155,Mezczyzna ,Opole,7,Nieprawidlowe wyprzedzanie.
2156,Mezczyzna ,Kielce,6,Niedostosowanie predkosci do warunków na drodze.
2157,Kobieta   ,Lódz,7,Nieudzielenie pierwszenstwa przejazdu.
2158,Kobieta   ,Olsztyn,1,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2159,Mezczyzna ,Gdansk,11,Nieprawidlowe zachowanie sie wobec pieszego.
2160,Kobieta   ,Bydgoszcz,10,Nieudzielenie pierwszenstwa przejazdu.
2161,Mezczyzna ,Lódz,10,Niedostosowanie predkosci do warunków na drodze.
2162,Kobieta   ,Kielce,3,Nieprawidlowe wyprzedzanie.
2163,Mezczyzna ,Rzeszów,10,Nieprawidlowe wyprzedzanie.
2164,Mezczyzna ,Olsztyn,1,Nieprawidlowe wyprzedzanie.
2165,Kobieta   ,Warszawa,11,Niedostosowanie predkosci do warunków na drodze.
2166,Mezczyzna ,Bialystok,3,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2167,Mezczyzna ,Gorzów Wielkopolski,4,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2168,Kobieta   ,Szczecin,9,Nieprawidlowe zachowanie sie wobec pieszego.
2169,Mezczyzna ,Lódz,2,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2170,Kobieta   ,Bialystok,2,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2171,Mezczyzna ,Olsztyn,9,Niedostosowanie predkosci do warunków na drodze.
2172,Kobieta   ,Bydgoszcz,10,Nieprawidlowe zachowanie sie wobec pieszego.
2173,Mezczyzna ,Warszawa,9,Jazda po niewlasciwej stronie drogi.
2174,Kobieta   ,Lódz,9,Nieprawidlowe zachowanie sie wobec pieszego.
2175,Kobieta   ,Szczecin,3,Nieprawidlowe wyprzedzanie.
2176,Kobieta   ,Warszawa,6,Nieprawidlowe wyprzedzanie.
2177,Kobieta   ,Rzeszów,10,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2178,Kobieta   ,Bialystok,10,Nieprawidlowe zachowanie sie wobec pieszego.
2179,Kobieta   ,Bydgoszcz,5,Jazda po niewlasciwej stronie drogi.
2180,Mezczyzna ,Bydgoszcz,5,Niedostosowanie predkosci do warunków na drodze.
2181,Kobieta   ,Opole,6,Nieudzielenie pierwszenstwa przejazdu.
2182,Kobieta   ,Olsztyn,2,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2183,Mezczyzna ,Poznan,9,Niedostosowanie predkosci do warunków na drodze.
2184,Mezczyzna ,Wroclaw,2,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2185,Mezczyzna ,Kielce,8,Jazda po niewlasciwej stronie drogi.
2186,Kobieta   ,Lublin,6,Nieprawidlowe zachowanie sie wobec pieszego.
2187,Mezczyzna ,Lublin,12,Jazda po niewlasciwej stronie drogi.
2188,Mezczyzna ,Kielce,12,Nieudzielenie pierwszenstwa przejazdu.
2189,Mezczyzna ,Warszawa,12,Nieprawidlowe zachowanie sie wobec pieszego.
2190,Mezczyzna ,Lublin,8,Nieprawidlowe zachowanie sie wobec pieszego.
2191,Mezczyzna ,Warszawa,10,Nieudzielenie pierwszenstwa przejazdu.
2192,Mezczyzna ,Gorzów Wielkopolski,12,Nieprawidlowe wyprzedzanie.
2193,Kobieta   ,Gdansk,6,Jazda po niewlasciwej stronie drogi.
2194,Mezczyzna ,Torun,5,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2195,Kobieta   ,Olsztyn,3,Niedostosowanie predkosci do warunków na drodze.
2196,Kobieta   ,Bialystok,11,Nieprawidlowe wyprzedzanie.
2197,Mezczyzna ,Torun,8,Nieprawidlowe zachowanie sie wobec pieszego.
2198,Kobieta   ,Gdansk,12,Niedostosowanie predkosci do warunków na drodze.
2199,Kobieta   ,Opole,7,Jazda po niewlasciwej stronie drogi.
2200,Mezczyzna ,Torun,5,Nieudzielenie pierwszenstwa przejazdu.
2201,Mezczyzna ,Warszawa,10,Jazda po niewlasciwej stronie drogi.
2202,Mezczyzna ,Szczecin,10,Nieudzielenie pierwszenstwa przejazdu.
2203,Kobieta   ,Warszawa,4,Jazda po niewlasciwej stronie drogi.
2204,Mezczyzna ,Warszawa,9,Niedostosowanie predkosci do warunków na drodze.
2205,Mezczyzna ,Gorzów Wielkopolski,7,Niedostosowanie predkosci do warunków na drodze.
2206,Kobieta   ,Gdansk,11,Jazda po niewlasciwej stronie drogi.
2207,Kobieta   ,Gdansk,4,Niedostosowanie predkosci do warunków na drodze.
2208,Kobieta   ,Kielce,3,Nieprawidlowe wyprzedzanie.
2209,Kobieta   ,Olsztyn,1,Nieprawidlowe wyprzedzanie.
2210,Mezczyzna ,Gorzów Wielkopolski,4,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2211,Mezczyzna ,Poznan,11,Nieprawidlowe zachowanie sie wobec pieszego.
2212,Kobieta   ,Wroclaw,1,Nieprawidlowe zachowanie sie wobec pieszego.
2213,Mezczyzna ,Poznan,2,Nieudzielenie pierwszenstwa przejazdu.
2214,Mezczyzna ,Rzeszów,2,Nieprawidlowe wyprzedzanie.
2215,Mezczyzna ,Katowice,10,Niedostosowanie predkosci do warunków na drodze.
2216,Mezczyzna ,Lódz,7,Nieudzielenie pierwszenstwa przejazdu.
2217,Mezczyzna ,Opole,6,Nieprawidlowe zachowanie sie wobec pieszego.
2218,Mezczyzna ,Wroclaw,4,Nieprawidlowe zachowanie sie wobec pieszego.
2219,Kobieta   ,Olsztyn,1,Jazda po niewlasciwej stronie drogi.
2220,Mezczyzna ,Poznan,4,Jazda po niewlasciwej stronie drogi.
2221,Kobieta   ,Warszawa,9,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2222,Kobieta   ,Opole,12,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2223,Mezczyzna ,Rzeszów,12,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2224,Kobieta   ,Opole,5,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2225,Mezczyzna ,Rzeszów,4,Nieudzielenie pierwszenstwa przejazdu.
2226,Mezczyzna ,Torun,5,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2227,Kobieta   ,Poznan,4,Jazda po niewlasciwej stronie drogi.
2228,Kobieta   ,Bialystok,7,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2229,Mezczyzna ,Rzeszów,5,Nieprawidlowe zachowanie sie wobec pieszego.
2230,Kobieta   ,Katowice,5,Nieprawidlowe zachowanie sie wobec pieszego.
2231,Mezczyzna ,Bialystok,10,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2232,Kobieta   ,Rzeszów,1,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2233,Mezczyzna ,Opole,6,Jazda po niewlasciwej stronie drogi.
2234,Kobieta   ,Lódz,9,Jazda po niewlasciwej stronie drogi.
2235,Kobieta   ,Kielce,8,Jazda po niewlasciwej stronie drogi.
2236,Mezczyzna ,Rzeszów,11,Jazda po niewlasciwej stronie drogi.
2237,Mezczyzna ,Rzeszów,4,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2238,Kobieta   ,Gdansk,9,Nieprawidlowe wyprzedzanie.
2239,Mezczyzna ,Lódz,1,Nieudzielenie pierwszenstwa przejazdu.
2240,Mezczyzna ,Kielce,12,Niedostosowanie predkosci do warunków na drodze.
2241,Mezczyzna ,Szczecin,7,Niedostosowanie predkosci do warunków na drodze.
2242,Kobieta   ,Rzeszów,3,Jazda po niewlasciwej stronie drogi.
2243,Kobieta   ,Poznan,11,Nieprawidlowe wyprzedzanie.
2244,Kobieta   ,Bydgoszcz,7,Jazda po niewlasciwej stronie drogi.
2245,Kobieta   ,Szczecin,6,Nieprawidlowe wyprzedzanie.
2246,Kobieta   ,Katowice,4,Jazda po niewlasciwej stronie drogi.
2247,Kobieta   ,Rzeszów,5,Nieudzielenie pierwszenstwa przejazdu.
2248,Kobieta   ,Rzeszów,10,Nieudzielenie pierwszenstwa przejazdu.
2249,Mezczyzna ,Bialystok,7,Nieprawidlowe zachowanie sie wobec pieszego.
2250,Kobieta   ,Lublin,2,Nieprawidlowe zachowanie sie wobec pieszego.
2251,Kobieta   ,Kielce,7,Niedostosowanie predkosci do warunków na drodze.
2252,Mezczyzna ,Bialystok,2,Jazda po niewlasciwej stronie drogi.
2253,Mezczyzna ,Bydgoszcz,3,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2254,Mezczyzna ,Opole,9,Jazda po niewlasciwej stronie drogi.
2255,Mezczyzna ,Rzeszów,9,Nieprawidlowe zachowanie sie wobec pieszego.
2256,Kobieta   ,Szczecin,4,Nieudzielenie pierwszenstwa przejazdu.
2257,Kobieta   ,Rzeszów,3,Niedostosowanie predkosci do warunków na drodze.
2258,Mezczyzna ,Lublin,2,Niedostosowanie predkosci do warunków na drodze.
2259,Mezczyzna ,Szczecin,5,Nieudzielenie pierwszenstwa przejazdu.
2260,Mezczyzna ,Gorzów Wielkopolski,1,Jazda po niewlasciwej stronie drogi.
2261,Mezczyzna ,Lublin,6,Nieudzielenie pierwszenstwa przejazdu.
2262,Mezczyzna ,Bialystok,8,Nieudzielenie pierwszenstwa przejazdu.
2263,Mezczyzna ,Opole,8,Nieprawidlowe wyprzedzanie.
2264,Kobieta   ,Kielce,11,Niedostosowanie predkosci do warunków na drodze.
2265,Mezczyzna ,Rzeszów,3,Nieprawidlowe zachowanie sie wobec pieszego.
2266,Mezczyzna ,Lódz,7,Nieudzielenie pierwszenstwa przejazdu.
2267,Mezczyzna ,Opole,6,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2268,Mezczyzna ,Poznan,7,Jazda po niewlasciwej stronie drogi.
2269,Kobieta   ,Rzeszów,9,Nieprawidlowe wyprzedzanie.
2270,Mezczyzna ,Torun,6,Nieudzielenie pierwszenstwa przejazdu.
2271,Mezczyzna ,Gorzów Wielkopolski,5,Nieprawidlowe wyprzedzanie.
2272,Mezczyzna ,Gdansk,4,Niedostosowanie predkosci do warunków na drodze.
2273,Mezczyzna ,Gorzów Wielkopolski,8,Niedostosowanie predkosci do warunków na drodze.
2274,Kobieta   ,Warszawa,4,Nieprawidlowe zachowanie sie wobec pieszego.
2275,Mezczyzna ,Szczecin,12,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2276,Mezczyzna ,Opole,9,Nieprawidlowe zachowanie sie wobec pieszego.
2277,Kobieta   ,Rzeszów,3,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
2278,Mezczyzna ,Bialystok,10,Niedostosowanie predkosci do warunków na drodze.
2279,Mezczyzna ,Opole,9,Niedostosowanie predkosci do warunków na drodze.
2280,Mezczyzna ,Rzeszów,7,Nieudzielenie pierwszenstwa przejazdu.
2281,Kobieta   ,Opole,10,Nieprawidlowe wyprzedzanie.
2282,Kobieta   ,Bydgoszcz,5,Nieudzielenie pierwszenstwa przejazdu.
2283,Mezczyzna ,Torun,12,Nieudzielenie pierwszenstwa przejazdu.
2284,Mezczyzna ,Lublin,9,Niedostosowanie predkosci do warunków na drodze.
2285,Mezczyzna ,Kielce,9,Niedostosowanie predkosci do warunków na drodze.
2286,Mezczyzna ,Bydgoszcz,7,Nieprawidlowe wyprzedzanie.
2287,Mezczyzna ,Wroclaw,5,Nieprawidlowe wyprzedzanie.
2288,Kobieta   ,Torun,4,Nieprawidlowe zachowanie sie wobec pieszego.
2289,Mezczyzna ,Opole,3,Nieudzielenie pierwszenstwa przejazdu.
2290,Kobieta   ,Lódz,6,Jazda po niewlasciwej stronie drogi.
2291,Mezczyzna ,Torun,5,Niedostosowanie predkosci do warunków na drodze.
2292,Mezczyzna ,Lublin,11,Jazda po niewlasciwej stronie drogi.
2293,Mezczyzna ,Lublin,3,Jazda po niewlasciwej stronie drogi.
2294,Kobieta   ,Olsztyn,10,Nieprawidlowe zachowanie sie wobec pieszego.
2295,Kobieta   ,Poznan,1,Nieudzielenie pierwszenstwa przejazdu.
2296,Kobieta   ,Bydgoszcz,10,Niezachowanie bezpiecznej odleglosci miedzy pojazdami.
